ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.0,0.0,0.0
ODOM, 0.00271762357123,-0.00074828586659,0.000624712511757
ODOM, 0.0349063552582,-0.00129423779754,0.0538511263278
ODOM, 0.0490409051708,-0.00334680377412,0.126445161191
ODOM, 0.0444447828695,-0.00209794082047,0.321890975944
ODOM, 0.0478824924413,0.00250098376783,0.588804897159
ODOM, 0.0560933825371,0.00388404313628,0.692250937925
ODOM, 0.0762677670038,0.00572032018835,0.808598278231
ODOM, 0.0853061570721,0.00729464899794,0.840711296743
ODOM, 0.0994284515687,0.0102431436352,0.871499320793
ODOM, 0.113796090434,0.0134923137966,0.896589365083
ODOM, 0.119957045436,0.0150617802415,0.906147761051
ODOM, 0.130684172189,0.0177418589905,0.922116510385
ODOM, 0.134694365324,0.0189214296189,0.927887475308
ODOM, 0.13968696076,0.0204472617451,0.941560659664
ODOM, 0.145754321615,0.0224339563504,0.957040103883
ODOM, 0.147914878587,0.023148715188,0.961830976642
ODOM, 0.150484235106,0.0248585991307,0.976840133313
ODOM, 0.151076475092,0.0257561550151,0.983391090842
ODOM, 0.14962185017,0.0267574364246,0.989003277555
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.142749243266,0.0276668412304,1.08789875927
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.13262187852,0.0320079283991,1.17046560097
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.118685787438,0.0382814988409,1.24397947212
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.0986529084345,0.0457461425659,1.30750484768
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.0734845512114,0.0539470989338,1.36742438508
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.0459211983566,0.0626871671294,1.41750646803
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, 0.023853473868,0.0697017736567,1.44596364974
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, -0.0281610914587,0.0861406750156,1.49797987821
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, -0.0726566152503,0.100373374459,1.53789670985
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, -0.100815909202,0.1095240199,1.55377918648
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, -0.171217357396,0.132031294297,1.59748254769
WAYPOINT, -0.852675122063,0.236818682082,1.75701080145
ODOM, -0.200175184693,0.140868380885,1.61229077271
