Objects
100
,,Global Angle vicon_mount_husky:vicon_mount_husky,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
760,0,0.00991103,-0.0525529,0.278306,90.9911,-259.288,957.15
761,0,0.0096223,-0.0538763,0.278544,91.6568,-258.779,957.591
762,0,0.0105439,-0.0539793,0.278599,92.355,-258.325,958.158
763,0,0.00842514,-0.0542361,0.281244,93.1049,-257.815,958.635
764,0,0.00667944,-0.0572485,0.285304,93.5156,-257.472,959.039
765,0,0.00675838,-0.0592141,0.28452,94.204,-257.013,959.538
766,0,0.00606158,-0.0593911,0.284474,94.7731,-256.491,959.972
767,0,0.00649624,-0.0577447,0.284266,95.3966,-255.946,960.492
768,0,0.00532672,-0.0605173,0.283806,96.0464,-255.474,960.948
769,0,0.00665798,-0.0515739,0.27692,96.8286,-254.596,961.865
770,0,0.00600252,-0.0526868,0.278507,97.5077,-253.98,962.286
771,0,0.00608694,-0.0541539,0.277974,98.0968,-253.513,962.802
772,0,0.00717904,-0.0525528,0.278023,98.6235,-253.013,963.327
773,0,0.00664803,-0.0544275,0.277648,99.2727,-252.524,963.709
774,0,0.00802318,-0.0545719,0.277381,99.839,-252.053,964.26
775,0,0.00876043,-0.0530071,0.277553,100.403,-251.566,964.753
776,0,0.00813705,-0.0551848,0.277533,100.989,-251.057,965.141
777,0,0.0097153,-0.0538614,0.277382,101.542,-250.57,965.74
778,0,0.00927364,-0.0539102,0.277303,102.095,-250.078,966.211
779,0,0.00933865,-0.0545397,0.277338,102.619,-249.544,966.684
780,0,0.0104849,-0.0536108,0.276766,103.198,-249.068,967.252
781,0,0.009735,-0.0547641,0.276646,103.703,-248.564,967.688
782,0,0.0104084,-0.0531609,0.276835,104.193,-248.047,968.174
783,0,0.0105953,-0.0547,0.276052,104.785,-247.57,968.707
784,0,0.0111479,-0.0548653,0.27614,105.215,-247.066,969.213
785,0,0.0116514,-0.0536972,0.276146,105.728,-246.569,969.711
786,0,0.00892583,-0.0531639,0.277778,106.416,-246.254,970.458
787,0,0.0100332,-0.0505927,0.278267,106.804,-245.776,971.044
788,0,0.009251,-0.0511943,0.278118,107.366,-245.294,971.492
789,0,0.00956426,-0.0511487,0.277794,107.833,-244.783,972.211
790,0,0.0104594,-0.0484697,0.277704,108.324,-244.168,972.802
791,0,0.00890231,-0.0507087,0.277673,108.844,-243.651,973.228
792,0,0.0100907,-0.0503821,0.277536,109.288,-243.199,973.876
793,0,0.00981406,-0.0496831,0.277383,109.756,-242.719,974.427
794,0,0.00906706,-0.0510442,0.277567,110.215,-242.231,974.893
795,0,0.0101835,-0.0500092,0.277516,110.682,-241.781,975.483
796,0,0.009563,-0.0509246,0.277253,111.121,-241.299,975.956
797,0,0.00955145,-0.0507237,0.277806,111.518,-240.812,976.451
798,0,0.0100582,-0.0508246,0.277242,111.999,-240.348,977.051
799,0,0.00978436,-0.0519061,0.277403,112.367,-239.847,977.604
800,0,0.00975346,-0.0499445,0.277995,112.76,-239.36,978.167
801,0,0.00995826,-0.0521381,0.27711,113.251,-238.897,978.792
802,0,0.00795379,-0.0483648,0.278815,113.626,-238.438,979.572
803,0,0.00829745,-0.0474025,0.278801,114.049,-237.935,980.092
804,0,0.00849053,-0.0506409,0.27807,114.489,-237.482,980.665
805,0,0.0101689,-0.0478314,0.278229,114.854,-236.921,981.35
806,0,0.00940221,-0.0495099,0.277892,115.279,-236.418,981.877
807,0,0.00983338,-0.0508307,0.277847,115.62,-235.995,982.512
808,0,0.0106605,-0.0495252,0.278506,115.888,-235.42,983.175
809,0,0.0094637,-0.0513639,0.27837,116.252,-234.934,983.7
810,0,0.0101897,-0.0504345,0.278409,116.583,-234.499,984.391
811,0,0.0103067,-0.0504032,0.27803,116.954,-234.05,985.035
812,0,0.0096397,-0.0508053,0.27839,117.268,-233.594,985.617
813,0,0.0104192,-0.0491461,0.278187,117.647,-233.137,986.318
814,0,0.0101219,-0.0496101,0.278112,117.968,-232.691,986.975
815,0,0.010304,-0.0475318,0.278804,118.281,-232.245,987.603
816,0,0.0101297,-0.0537629,0.278989,118.681,-231.738,988.249
817,0,0.0107847,-0.0540079,0.279378,118.975,-231.334,988.941
818,0,0.011244,-0.0521043,0.279948,119.274,-230.877,989.581
819,0,0.0114352,-0.0542329,0.279747,119.694,-230.456,990.279
820,0,0.0122611,-0.0529599,0.280251,119.951,-230.061,991.047
821,0,0.0122335,-0.0520613,0.28054,120.265,-229.559,991.744
822,0,0.01151,-0.0539255,0.280818,120.587,-229.133,992.442
823,0,0.0120976,-0.0524865,0.281183,120.839,-228.692,993.227
824,0,0.0113795,-0.0533218,0.281391,121.14,-228.193,993.881
825,0,0.0109448,-0.0541592,0.281692,121.411,-227.778,994.586
826,0,0.009573,-0.0576249,0.285382,121.523,-227.548,995.147
827,0,0.00898231,-0.0583616,0.285831,121.81,-227.11,995.833
828,0,0.00920004,-0.0581536,0.28603,122.101,-226.665,996.57
829,0,0.00987261,-0.0579405,0.285856,122.405,-226.229,997.346
830,0,0.00965293,-0.0578387,0.286491,122.675,-225.809,998.024
831,0,0.010198,-0.0575205,0.286353,122.969,-225.372,998.744
832,0,0.0108739,-0.0613579,0.286353,123.218,-224.951,999.503
833,0,0.00750649,-0.0578846,0.285431,123.336,-224.549,1000.29
834,0,0.00823426,-0.0562817,0.285361,123.59,-224.093,1000.99
835,0,0.00772347,-0.0580179,0.285044,123.889,-223.74,1001.64
836,0,0.00765264,-0.0561357,0.285242,123.987,-223.299,1002.46
837,0,0.00712615,-0.0550535,0.28535,124.239,-222.834,1003.11
838,0,0.00629074,-0.0566904,0.285107,124.512,-222.424,1003.74
839,0,0.00656574,-0.0552915,0.285282,124.682,-221.967,1004.42
840,0,0.00548545,-0.0550554,0.285329,124.931,-221.516,1004.99
841,0,0.00772586,-0.0475461,0.277742,125.242,-220.716,1006.04
842,0,0.0084075,-0.0457,0.278161,125.416,-220.307,1006.7
843,0,0.00735379,-0.0461674,0.279597,125.73,-219.78,1007.24
844,0,0.00785408,-0.0465338,0.279623,125.926,-219.374,1007.87
845,0,0.00898755,-0.0457356,0.279831,126.143,-219.001,1008.51
846,0,0.00804777,-0.0465728,0.280282,126.345,-218.568,1008.97
847,0,0.00926489,-0.0459232,0.280682,126.559,-218.149,1009.52
848,0,0.00992591,-0.045917,0.280437,126.801,-217.75,1010.05
849,0,0.00963632,-0.0459786,0.280852,126.948,-217.325,1010.54
850,0,0.0104553,-0.04526,0.281338,127.151,-216.894,1011.07
851,0,0.0106184,-0.0469547,0.281057,127.387,-216.459,1011.59
852,0,0.0112165,-0.0460447,0.282126,127.481,-216.051,1012.09
853,0,0.00887999,-0.0457257,0.279937,127.597,-215.727,1012.73
854,0,0.0096258,-0.0488325,0.279705,127.76,-215.349,1013.33
855,0,0.0110284,-0.0468634,0.280411,127.852,-214.974,1013.82
856,0,0.0113244,-0.0473377,0.28043,128.064,-214.537,1014.29
857,0,0.0117759,-0.0494428,0.280484,128.243,-214.201,1014.78
858,0,0.0125058,-0.0493821,0.281232,128.398,-213.811,1015.29
859,0,0.0122815,-0.0490354,0.280357,128.604,-213.297,1015.8
860,0,0.0123845,-0.0496989,0.28047,128.773,-212.908,1016.32
861,0,0.0100925,-0.0462569,0.279794,128.901,-212.382,1017.03
862,0,0.00879728,-0.0470851,0.279891,129.064,-211.957,1017.47
863,0,0.00841349,-0.0472398,0.279823,129.212,-211.517,1017.97
864,0,0.00837696,-0.0473179,0.279514,129.357,-211.089,1018.52
865,0,0.00712367,-0.047983,0.279933,129.481,-210.661,1018.93
866,0,0.00703213,-0.048199,0.279656,129.645,-210.221,1019.45
867,0,0.00710847,-0.0489282,0.279629,129.8,-209.837,1020
868,0,0.00603949,-0.0490421,0.279971,129.89,-209.393,1020.4
869,0,0.00661352,-0.048565,0.279699,130.068,-208.957,1020.92
870,0,0.00569835,-0.0503764,0.279477,130.225,-208.583,1021.38
871,0,0.00547852,-0.0493382,0.279759,130.273,-208.1,1021.87
872,0,0.00456455,-0.0498439,0.279723,130.417,-207.647,1022.32
873,0,0.00348663,-0.0519788,0.279699,130.526,-207.205,1022.82
874,0,0.00318135,-0.0504264,0.280179,130.558,-206.725,1023.3
875,0,0.000868849,-0.0550113,0.277344,130.629,-206.136,1023.72
876,0,0.00101261,-0.056191,0.27718,130.687,-205.674,1024.17
877,0,-0.00149283,-0.0504803,0.276884,130.687,-205.15,1024.79
878,0,-0.00213009,-0.0533493,0.276592,130.819,-204.676,1025.09
879,0,-0.00110695,-0.0534549,0.276534,130.87,-204.235,1025.52
880,0,-0.00108869,-0.0525452,0.276669,130.932,-203.726,1025.88
881,0,-0.00229497,-0.0548786,0.276752,130.998,-203.2,1026.16
882,0,-0.00110173,-0.0544323,0.276681,131.036,-202.728,1026.61
883,0,-0.00145945,-0.0547479,0.27647,131.099,-202.204,1026.93
884,0,-0.00196141,-0.055642,0.276822,131.104,-201.672,1027.2
885,0,-0.00102294,-0.0549304,0.276611,131.162,-201.164,1027.59
886,0,0.00104826,-0.0549151,0.277987,131.094,-200.676,1028.06
887,0,0.00126159,-0.0541037,0.278532,131.076,-200.131,1028.4
888,0,0.0015572,-0.0539597,0.276131,131.086,-199.451,1028.82
889,0,0.00209112,-0.0548671,0.27658,131.039,-198.937,1029.22
890,0,0.0027107,-0.0532281,0.277246,131.012,-198.389,1029.58
891,0,0.00334605,-0.0551664,0.27672,131.103,-197.86,1030.01
892,0,0.00428279,-0.0545339,0.277285,131.03,-197.349,1030.46
893,0,0.00482022,-0.0538016,0.277548,131.028,-196.738,1030.87
894,0,0.00490308,-0.0559982,0.277171,131.062,-196.191,1031.32
895,0,0.00580355,-0.0540544,0.277816,130.97,-195.609,1031.85
896,0,0.0053865,-0.0548782,0.277908,130.955,-194.972,1032.3
897,0,0.00545578,-0.0559039,0.278073,130.902,-194.413,1032.83
898,0,0.00583358,-0.0547354,0.278055,130.834,-193.762,1033.4
899,0,0.00215001,-0.0519548,0.276638,130.694,-193.149,1034.06
900,0,0.00229859,-0.0507696,0.276717,130.616,-192.514,1034.65
901,0,0.00146553,-0.0555453,0.276232,130.444,-191.851,1035.16
902,0,0.000510926,-0.0557179,0.276628,130.354,-191.2,1035.63
903,0,0.000739692,-0.0550017,0.276318,130.279,-190.527,1036.18
904,0,0.000949511,-0.0546226,0.276063,130.172,-189.881,1036.71
905,0,6.69642e-05,-0.0538602,0.276368,130.044,-189.201,1037.12
906,0,0.0010956,-0.0538684,0.275855,129.977,-188.529,1037.62
907,0,0.000702663,-0.0545634,0.275814,129.868,-187.9,1038.03
908,0,0.000602561,-0.0535281,0.276077,129.688,-187.148,1038.37
909,0,0.000542991,-0.0540149,0.275827,129.596,-186.434,1038.74
910,0,0.000712573,-0.0559433,0.274699,129.384,-185.778,1039.07
911,0,0.000297763,-0.053971,0.275179,129.171,-185.024,1039.46
912,0,-0.000655009,-0.0545463,0.27497,129.042,-184.322,1039.78
913,0,-0.00278434,-0.055439,0.276648,128.752,-183.778,1040.03
914,0,-0.00249885,-0.0537372,0.276732,128.533,-183.006,1040.3
915,0,-0.00340845,-0.0555749,0.276524,128.421,-182.28,1040.51
916,0,-0.0028225,-0.0554854,0.276407,128.207,-181.54,1040.83
917,0,-0.00322317,-0.0582244,0.276395,127.927,-180.755,1041.06
918,0,-0.00396484,-0.0597105,0.276218,127.792,-179.988,1041.26
919,0,-0.00237791,-0.0558215,0.275809,127.56,-179.124,1041.8
920,0,-8.72177e-06,-0.0529527,0.277037,127.277,-178.289,1042.21
921,0,-0.000378649,-0.0537746,0.276949,127.067,-177.483,1042.42
922,0,-0.000477354,-0.0487683,0.275654,126.819,-176.626,1042.97
923,0,-0.00126778,-0.0486841,0.275977,126.607,-175.812,1043.13
924,0,-0.000480588,-0.0482481,0.276139,126.375,-174.943,1043.36
925,0,0.00015022,-0.0469368,0.275805,126.21,-174.132,1043.67
926,0,-0.000663482,-0.0516003,0.276947,125.908,-173.21,1043.81
927,0,-0.000190458,-0.0501549,0.277252,125.658,-172.334,1044.02
928,0,0.0010513,-0.0512852,0.275029,125.592,-171.379,1044.32
929,0,0.00124557,-0.0506866,0.275551,125.271,-170.503,1044.5
930,0,0.00145138,-0.0497919,0.275899,125.041,-169.635,1044.7
931,0,0.00152982,-0.0510614,0.27534,124.797,-168.717,1045.07
932,0,0.00314257,-0.0489613,0.273731,124.467,-167.54,1045.38
933,0,0.00258832,-0.050083,0.273649,124.245,-166.637,1045.56
934,0,0.00236396,-0.0519549,0.273481,123.945,-165.766,1045.82
935,0,0.00265353,-0.0491423,0.274103,123.619,-164.855,1046.06
936,0,0.00113605,-0.0522903,0.274092,123.375,-163.919,1046.15
937,0,0.0016909,-0.052165,0.274145,123.053,-163.037,1046.46
938,0,0.00137202,-0.0513651,0.274217,122.727,-162.083,1046.69
939,0,-0.000378203,-0.054485,0.272153,122.501,-160.924,1046.79
940,0,0.000295985,-0.0535973,0.271885,122.159,-159.947,1047.14
941,0,-0.000597311,-0.0544264,0.271396,121.797,-158.914,1047.4
942,0,-0.00168678,-0.0581674,0.272399,121.349,-157.855,1047.55
943,0,-0.00119542,-0.0576665,0.271782,121.006,-156.87,1047.84
944,0,-0.00040501,-0.0577225,0.273911,120.385,-155.855,1048.11
945,0,-0.000326435,-0.0562057,0.274448,119.978,-154.887,1048.27
946,0,0.000116565,-0.0569396,0.273804,119.691,-153.915,1048.5
947,0,0.000406128,-0.0574748,0.273829,119.277,-152.974,1048.75
948,0,0.000373656,-0.0566908,0.272912,118.898,-151.816,1048.91
949,0,0.000483174,-0.0580183,0.272615,118.546,-150.858,1049.15
950,0,0.000968948,-0.0575178,0.273067,118.048,-149.938,1049.47
951,0,0.00117273,-0.0569934,0.273089,117.455,-148.752,1049.66
952,0,0.000226382,-0.0595389,0.271243,117.063,-147.588,1049.8
953,0,0.00126832,-0.0603203,0.27284,116.59,-146.499,1049.99
954,0,0.00102297,-0.0604263,0.273267,116.052,-145.411,1050.17
955,0,0.000273615,-0.0617823,0.273771,115.559,-144.373,1050.35
956,0,0.000700259,-0.0609189,0.273792,115.009,-143.306,1050.64
957,0,0.000542547,-0.0608253,0.274166,114.491,-142.235,1050.85
958,0,-4.35032e-05,-0.0619588,0.274419,113.955,-141.181,1051.01
959,0,0.00118444,-0.0614532,0.274021,113.328,-140.013,1051.34
960,0,0.000803736,-0.061516,0.274504,112.768,-138.95,1051.52
961,0,0.00114565,-0.0623645,0.274728,112.169,-137.851,1051.72
962,0,0.00239815,-0.0617069,0.274591,111.586,-136.801,1052.1
963,0,0.000128412,-0.063469,0.275677,110.881,-135.674,1052.19
964,0,-0.000435196,-0.0630382,0.278546,110.22,-134.601,1052.41
965,0,-0.00011285,-0.0643581,0.278114,109.643,-133.53,1052.69
966,0,0.000272805,-0.0644656,0.277141,108.846,-132.46,1052.92
967,0,0.00239639,-0.0638195,0.275236,108.292,-131.202,1053.3
968,0,0.00241747,-0.0665118,0.274718,107.646,-130.101,1053.62
969,0,0.00322106,-0.0645374,0.27503,106.839,-128.923,1054.01
970,0,0.00237548,-0.0651179,0.274794,106.227,-127.685,1054.41
971,0,0.00285179,-0.0661301,0.274185,105.456,-126.572,1054.9
972,0,0.00380276,-0.0632163,0.274024,104.652,-125.432,1055.32
973,0,0.00309677,-0.0655179,0.272922,103.959,-124.316,1055.66
974,0,0.00494142,-0.0637949,0.273366,103.072,-123.159,1056.17
975,0,0.00482945,-0.0629497,0.272883,102.279,-122.016,1056.49
976,0,0.00372368,-0.0633827,0.276264,101.272,-120.911,1056.79
977,0,0.00515386,-0.0617868,0.276304,100.398,-119.79,1057.28
978,0,0.00418124,-0.0672282,0.275667,99.4419,-118.625,1057.59
979,0,0.00336569,-0.0684043,0.277264,98.4554,-117.391,1057.89
980,0,0.00407813,-0.0683426,0.276686,97.5844,-116.232,1058.32
981,0,0.00364122,-0.06948,0.276562,96.6428,-115.052,1058.63
982,0,0.0048183,-0.0629272,0.277433,95.6248,-113.837,1058.99
983,0,0.00538076,-0.0636258,0.276857,94.7453,-112.673,1059.35
984,0,0.00475163,-0.068524,0.279751,93.8582,-111.394,1059.67
985,0,0.0054335,-0.0674595,0.27983,92.6897,-110.189,1059.93
986,0,0.00592627,-0.0695644,0.278932,91.6082,-108.98,1060.21
987,0,0.00661076,-0.0689089,0.278811,90.5247,-107.868,1060.56
988,0,0.00710256,-0.0677159,0.278309,89.4406,-106.683,1060.81
989,0,0.00722089,-0.069082,0.27608,88.3478,-105.632,1061.1
990,0,0.00748452,-0.0679731,0.275041,87.2383,-104.525,1061.43
991,0,0.00773239,-0.0674451,0.273746,86.141,-103.333,1061.69
992,0,0.00610916,-0.077645,0.278426,84.3686,-101.89,1061.7
993,0,0.00653573,-0.0756067,0.278191,83.2088,-100.744,1061.99
994,0,0.0107921,-0.0661043,0.279488,81.9941,-99.252,1062.55
995,0,0.00946456,-0.068542,0.280327,80.8031,-98.1737,1062.56
996,0,0.00907944,-0.0701231,0.278773,79.6686,-97.1355,1062.67
997,0,0.00839599,-0.0708797,0.279345,78.4166,-96.0311,1062.73
998,0,0.00468797,-0.0705965,0.284246,76.9221,-94.8996,1062.66
999,0,0.00597662,-0.0709101,0.283941,75.6429,-93.8332,1062.87
1000,0,0.00513376,-0.0727607,0.284143,74.3337,-92.7664,1062.97
1001,0,0.005455,-0.0727779,0.285111,72.8348,-91.6532,1063.18
1002,0,0.00605237,-0.0735794,0.285275,71.5032,-90.5963,1063.32
1003,0,0.00734387,-0.0681575,0.280215,69.9266,-89.2828,1063.57
1004,0,0.0078996,-0.0682144,0.2812,68.4534,-88.0999,1063.55
1005,0,0.00833606,-0.0680047,0.281378,66.9358,-86.9286,1063.74
1006,0,0.00912447,-0.0709769,0.281091,65.6528,-85.6481,1063.76
1007,0,0.00962205,-0.0691329,0.282672,64.0843,-84.5314,1063.78
1008,0,0.00872216,-0.0719334,0.283209,62.6513,-83.4268,1063.73
1009,0,0.0103069,-0.0715466,0.281071,60.7701,-82.0053,1063.93
1010,0,0.0106443,-0.0714527,0.281865,59.2009,-81.0028,1063.86
1011,0,0.0102742,-0.0747661,0.28268,57.6918,-79.9904,1063.76
1012,0,0.00939309,-0.071393,0.280559,55.9305,-78.7573,1064.03
1013,0,0.00948498,-0.0714405,0.280573,54.2513,-77.6273,1064.05
1014,0,0.00861125,-0.0729025,0.280823,52.5749,-76.5291,1064.01
1015,0,0.010284,-0.0744687,0.279499,50.7944,-75.2651,1063.95
1016,0,0.0110953,-0.0748754,0.280192,49.0911,-74.1983,1063.92
1017,0,0.0108131,-0.0761783,0.28108,47.3594,-73.1467,1063.79
1018,0,0.0119007,-0.0766235,0.281424,45.6047,-72.0903,1063.74
1019,0,0.0127468,-0.0768961,0.281709,43.8069,-71.0463,1063.71
1020,0,0.00868283,-0.0729324,0.28106,41.8568,-69.9751,1063.87
1021,0,0.00946421,-0.071528,0.28093,40.0135,-68.9176,1063.94
1022,0,0.00923277,-0.0731745,0.280063,38.1295,-67.7615,1063.89
1023,0,0.00919558,-0.0722897,0.280204,36.1785,-66.6741,1063.83
1024,0,0.00884853,-0.0701551,0.27981,34.2798,-65.601,1063.92
1025,0,0.00871695,-0.0684691,0.277939,32.24,-64.4184,1063.85
1026,0,0.00925341,-0.0715693,0.279491,30.1151,-63.3288,1063.62
1027,0,0.00628822,-0.0652076,0.27818,28.0741,-62.2314,1063.74
1028,0,0.00694605,-0.0685754,0.278229,26.0496,-61.118,1063.64
1029,0,0.00852536,-0.065816,0.279336,24.0015,-60.1549,1063.63
1030,0,0.00778984,-0.0697681,0.280303,21.9622,-59.0662,1063.46
1031,0,0.00893965,-0.0710566,0.280632,19.8728,-58.0702,1063.35
1032,0,0.00962569,-0.0727394,0.280563,17.7492,-57.0798,1063.31
1033,0,0.00935806,-0.0735064,0.281261,15.7319,-56.0677,1063.22
1034,0,0.00989468,-0.0730015,0.281999,13.6542,-55.0928,1063.22
1035,0,0.0102939,-0.0717615,0.279321,11.3623,-54.0419,1063.27
1036,0,0.010081,-0.0671501,0.28015,9.15046,-52.9556,1063.23
1037,0,0.0109055,-0.0662171,0.27952,6.88365,-51.8581,1063.21
1038,0,0.0110708,-0.069546,0.27982,4.66426,-50.8556,1063.28
1039,0,0.01075,-0.0673917,0.279902,2.45032,-49.873,1063.28
1040,0,0.0108355,-0.0725342,0.275671,-0.0384789,-48.9812,1063.36
1041,0,0.0115299,-0.0729775,0.275543,-2.23955,-48.0638,1063.44
1042,0,0.0112092,-0.07321,0.278413,-4.61972,-46.8566,1063.35
1043,0,0.0121862,-0.0724433,0.278659,-6.92943,-45.8542,1063.43
1044,0,0.011717,-0.0744504,0.278349,-9.25778,-44.8999,1063.47
1045,0,0.0105372,-0.0812732,0.281563,-11.9323,-43.9113,1063.3
1046,0,0.0100106,-0.0803817,0.28086,-14.1889,-42.9653,1063.37
1047,0,0.0103301,-0.0803857,0.280452,-16.5817,-42.0561,1063.55
1048,0,0.00994674,-0.078651,0.278838,-19.1548,-41.2477,1063.75
1049,0,0.00887638,-0.0798252,0.27927,-21.5753,-40.2237,1063.83
1050,0,0.00936113,-0.0815133,0.28074,-24.1216,-39.0082,1064.1
1051,0,0.00883247,-0.0791468,0.280329,-26.5657,-38.0516,1064.31
1052,0,0.00871711,-0.0731594,0.279714,-29.0523,-37.0162,1064.69
1053,0,0.00947336,-0.0700022,0.280223,-31.5372,-36.1488,1064.99
1054,0,0.00843802,-0.0714103,0.281857,-34.1567,-35.0833,1065.12
1055,0,0.0101817,-0.0723669,0.279906,-36.7667,-34.1431,1065.14
1056,0,0.0113812,-0.0707517,0.280301,-39.3769,-33.2938,1065.37
1057,0,0.011603,-0.0711145,0.279105,-41.9116,-32.4441,1065.48
1058,0,0.0120439,-0.0713619,0.278417,-44.4811,-31.566,1065.6
1059,0,0.0137055,-0.0699818,0.277839,-47.1764,-30.6247,1065.79
1060,0,0.011873,-0.0665435,0.276134,-50.0292,-29.5828,1066.17
1061,0,0.0114466,-0.065205,0.276269,-52.6525,-28.6712,1066.34
1062,0,0.0121765,-0.0657971,0.275684,-55.3548,-27.8511,1066.55
1063,0,0.0119128,-0.0665279,0.275389,-58.0745,-26.9845,1066.68
1064,0,0.0118153,-0.0681058,0.276306,-60.7902,-25.9808,1066.79
1065,0,0.0106627,-0.0705859,0.275375,-63.4287,-25.1694,1066.92
1066,0,0.0115484,-0.0680354,0.276929,-66.3685,-24.4402,1067.4
1067,0,0.00964533,-0.0671235,0.280529,-69.2814,-23.851,1067.52
1068,0,0.00843721,-0.0737752,0.283362,-72.0419,-23.1574,1067.48
1069,0,0.00836824,-0.0715403,0.286777,-74.6824,-22.515,1067.78
1070,0,0.00772129,-0.0707398,0.288804,-77.4601,-21.5791,1067.95
1071,0,0.00866149,-0.0736614,0.289059,-80.2797,-20.7726,1068.03
1072,0,0.00804186,-0.0630015,0.278101,-83.6926,-19.4566,1068.83
1073,0,0.00712433,-0.0646163,0.277062,-86.5127,-18.597,1068.86
1074,0,0.0109336,-0.0669443,0.273933,-89.4063,-17.4044,1069.11
1075,0,0.0111989,-0.0658472,0.272138,-92.1748,-16.5893,1069.35
1076,0,0.00984312,-0.0657825,0.274118,-95.2074,-15.8701,1069.51
1077,0,0.0105843,-0.0646122,0.274399,-98.1867,-15.0737,1069.72
1078,0,0.0108713,-0.0644057,0.273695,-101.108,-14.29,1069.93
1079,0,0.0125434,-0.0622898,0.276082,-104.214,-13.5121,1070.18
1080,0,0.0115299,-0.0606302,0.276758,-107.155,-12.8346,1070.31
1081,0,0.0133972,-0.0614841,0.276077,-110.081,-11.8414,1070.6
1082,0,0.0139845,-0.0623664,0.275616,-113.168,-11.044,1070.71
1083,0,0.0111915,-0.0625433,0.278638,-116.156,-10.3341,1070.63
1084,0,0.0117244,-0.0649297,0.275264,-119.265,-9.43466,1070.72
1085,0,0.01293,-0.0629447,0.276046,-122.371,-8.6783,1070.81
1086,0,0.012431,-0.0593635,0.270396,-125.885,-7.80536,1071.05
1087,0,0.0124222,-0.0602406,0.271651,-128.817,-7.12409,1071.22
1088,0,0.0119418,-0.0573574,0.275054,-131.843,-6.25764,1071.36
1089,0,0.0119103,-0.0574206,0.273926,-134.932,-5.41067,1071.48
1090,0,0.011945,-0.0625675,0.273135,-138.192,-4.61217,1071.69
1091,0,0.0128879,-0.0617431,0.273056,-141.27,-3.83156,1071.82
1092,0,0.0131534,-0.0642616,0.272764,-144.438,-2.87737,1071.81
1093,0,0.0142616,-0.0591181,0.268163,-147.457,-2.00973,1072.02
1094,0,0.0124332,-0.0592451,0.268789,-150.755,-1.17982,1071.98
1095,0,0.0118912,-0.0573137,0.26902,-153.877,-0.457948,1072.02
1096,0,0.0105661,-0.0659307,0.272537,-157.154,0.0870081,1071.85
1097,0,0.0118357,-0.0622275,0.272481,-160.433,0.844511,1071.95
1098,0,0.0113788,-0.0612315,0.272864,-163.6,1.5671,1071.92
1099,0,0.0101925,-0.0569003,0.271082,-166.785,2.32668,1072.11
1100,0,0.0113327,-0.0570526,0.271369,-169.889,2.94923,1072.16
1101,0,0.0112962,-0.0616653,0.272024,-173.25,3.69993,1071.88
1102,0,0.0121529,-0.0619493,0.272334,-176.519,4.42698,1071.86
1103,0,0.0115733,-0.064108,0.271838,-179.727,5.0991,1071.88
1104,0,0.011142,-0.063313,0.272042,-183.063,5.79887,1071.95
1105,0,0.0103271,-0.063101,0.272404,-186.381,6.44367,1071.91
1106,0,0.00873479,-0.0625069,0.273861,-189.594,7.10803,1072.1
1107,0,0.00782575,-0.0584089,0.274788,-192.83,7.72696,1072.29
1108,0,0.0108421,-0.0548658,0.274357,-196.338,8.68938,1072.03
1109,0,0.0101126,-0.0613847,0.27381,-199.711,9.39883,1072
1110,0,0.0109492,-0.0588197,0.27442,-203.108,10.0704,1072.08
1111,0,0.00748971,-0.0715873,0.278963,-206.52,10.4506,1071.8
1112,0,0.00898566,-0.0760031,0.278197,-209.976,11.26,1071.75
1113,0,0.00962855,-0.0727696,0.277071,-213.412,11.8608,1071.75
1114,0,0.00856172,-0.0714775,0.277865,-216.737,12.5655,1071.72
1115,0,0.00976134,-0.0690067,0.277413,-220.019,13.1838,1071.83
1116,0,0.0101305,-0.0677712,0.276921,-223.331,13.8381,1071.91
1117,0,0.00952959,-0.0606077,0.273761,-226.728,14.6106,1072.15
1118,0,0.0104623,-0.0591543,0.274009,-230.022,15.2592,1072.18
1119,0,0.0111938,-0.0588219,0.273371,-233.322,15.8535,1072.18
1120,0,0.0102601,-0.0582138,0.275589,-236.814,16.4397,1072.04
1121,0,0.0103797,-0.0574356,0.276572,-240.108,16.9523,1071.95
1122,0,0.00935759,-0.059286,0.277536,-243.408,17.5386,1071.93
1123,0,0.0114113,-0.0547186,0.275358,-247.226,18.371,1071.7
1124,0,0.0126405,-0.0493821,0.274672,-250.753,19.0638,1071.55
1125,0,0.0124225,-0.0544015,0.27443,-254.111,19.738,1071.34
1126,0,0.0126072,-0.0552915,0.272963,-257.478,20.4431,1071.18
1127,0,0.0122428,-0.0566807,0.273406,-260.922,20.9896,1070.93
1128,0,0.0118017,-0.0543726,0.273588,-264.28,21.6136,1070.69
1129,0,0.0122941,-0.0542173,0.273004,-267.903,22.248,1070.46
1130,0,0.0119628,-0.0528139,0.273118,-271.409,22.8371,1070.2
1131,0,0.0111053,-0.0531688,0.27322,-274.682,23.4259,1069.91
1132,0,0.0119945,-0.0518836,0.272648,-278.254,24.1312,1069.76
1133,0,0.0118652,-0.05086,0.272375,-281.742,24.7451,1069.48
1134,0,0.0109478,-0.0542222,0.270373,-285.233,25.5486,1069.08
1135,0,0.0120854,-0.0530436,0.271688,-288.686,25.966,1068.94
