Objects
100
,,Global Angle vicon_mount_husky:vicon_mount_husky,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
77,0,-0.00524702,-0.040697,0.332394,1723.86,-2331.26,134.43
78,0,-0.00657897,-0.0389253,0.331889,1723.84,-2331.23,134.532
79,0,-0.00560651,-0.040411,0.332387,1723.88,-2331.27,134.388
80,0,-0.00599931,-0.0389159,0.332104,1723.87,-2331.26,134.465
81,0,-0.00583803,-0.0394901,0.332222,1723.86,-2331.24,134.483
82,0,-0.00529395,-0.0394265,0.332612,1723.88,-2331.28,134.458
83,0,-0.00596773,-0.0379969,0.332354,1723.84,-2331.19,134.586
84,0,-0.00457087,-0.0405922,0.333112,1723.85,-2331.18,134.446
85,0,-0.00498838,-0.039472,0.331926,1723.84,-2331.24,134.493
86,0,-0.00347566,-0.0418551,0.332473,1723.85,-2331.23,134.351
87,0,-0.00689663,-0.0373421,0.332484,1723.88,-2331.25,134.624
88,0,-0.00493684,-0.0402898,0.332978,1723.85,-2331.2,134.477
89,0,-0.00597601,-0.0388065,0.332426,1723.85,-2331.24,134.542
90,0,-0.00488607,-0.0389033,0.332738,1723.86,-2331.29,134.452
91,0,-0.00496973,-0.0395354,0.332809,1723.83,-2331.24,134.456
92,0,-0.00392244,-0.040569,0.333015,1723.84,-2331.2,134.405
93,0,-0.00512474,-0.0394376,0.333007,1723.85,-2331.23,134.511
94,0,-0.00590187,-0.0383091,0.332597,1723.84,-2331.23,134.567
95,0,-0.00589209,-0.0386519,0.334137,1723.9,-2331.2,134.566
96,0,-0.00579027,-0.0384919,0.33297,1723.88,-2331.24,134.575
97,0,-0.00419979,-0.0405323,0.332792,1723.85,-2331.22,134.452
98,0,-0.00608677,-0.037965,0.333182,1723.87,-2331.19,134.601
99,0,-0.00381339,-0.0407451,0.333563,1723.89,-2331.21,134.392
100,0,-0.0049907,-0.0399199,0.332478,1723.84,-2331.23,134.466
101,0,-0.00508608,-0.0397313,0.332678,1723.85,-2331.18,134.487
102,0,-0.00534191,-0.0389587,0.333141,1723.86,-2331.22,134.502
103,0,-0.00424712,-0.0407486,0.333276,1723.86,-2331.2,134.442
104,0,-0.00624526,-0.0378238,0.333232,1723.9,-2331.25,134.572
105,0,-0.00563557,-0.0385069,0.334083,1723.91,-2331.21,134.541
106,0,-0.00561272,-0.0387884,0.333215,1723.86,-2331.19,134.562
107,0,-0.0050209,-0.0396741,0.333612,1723.88,-2331.19,134.503
108,0,-0.00525887,-0.039313,0.333385,1723.91,-2331.22,134.472
109,0,-0.00579232,-0.0384488,0.333186,1723.88,-2331.15,134.554
110,0,-0.00602153,-0.0384453,0.33284,1723.87,-2331.2,134.557
111,0,-0.00508515,-0.0399451,0.333798,1723.87,-2331.14,134.525
112,0,-0.00443226,-0.039332,0.333549,1723.85,-2331.14,134.507
113,0,-0.00333076,-0.0413597,0.334285,1723.86,-2331.16,134.395
114,0,-0.00474604,-0.0392867,0.33396,1723.88,-2331.2,134.455
115,0,-0.00448166,-0.040216,0.33354,1723.87,-2331.15,134.426
116,0,-0.00472636,-0.0398281,0.33355,1723.86,-2331.14,134.453
117,0,-0.00554746,-0.0393044,0.333818,1723.89,-2331.19,134.521
118,0,-0.00430953,-0.0407434,0.333524,1723.9,-2331.16,134.419
119,0,-0.00574141,-0.0382073,0.333741,1723.91,-2331.2,134.523
120,0,-0.00467071,-0.0391345,0.334336,1723.95,-2331.25,134.438
121,0,-0.00584624,-0.0390718,0.334551,1723.92,-2331.19,134.534
122,0,-0.00441507,-0.0410767,0.33369,1723.92,-2331.21,134.379
123,0,-0.00407873,-0.0415734,0.333956,1723.92,-2331.27,134.289
124,0,-0.00400035,-0.0410628,0.333107,1723.91,-2331.24,134.299
125,0,-0.00613853,-0.0394441,0.333926,1723.96,-2331.32,134.4
126,0,-0.00349678,-0.0421791,0.334719,1723.93,-2331.23,134.269
127,0,-0.00551055,-0.0404252,0.333638,1723.91,-2331.26,134.452
128,0,-0.0073589,-0.0378077,0.334084,1723.92,-2331.29,134.543
129,0,-0.00652294,-0.0397243,0.334644,1723.98,-2331.35,134.407
130,0,-0.00643506,-0.0388688,0.334784,1724,-2331.32,134.462
131,0,-0.00543544,-0.0411332,0.333971,1723.95,-2331.31,134.345
132,0,-0.00447449,-0.0421471,0.334951,1723.96,-2331.29,134.277
133,0,-0.00502425,-0.0410496,0.334977,1723.96,-2331.46,134.28
134,0,-0.00450629,-0.0417872,0.334972,1723.95,-2331.42,134.242
135,0,-0.00518119,-0.0410014,0.335277,1723.97,-2331.44,134.254
136,0,-0.00497224,-0.0413785,0.335022,1723.95,-2331.43,134.248
137,0,-0.00626615,-0.0404652,0.335215,1723.97,-2331.43,134.326
138,0,-0.00528628,-0.0408605,0.334911,1723.95,-2331.46,134.242
139,0,-0.00491736,-0.042837,0.334823,1723.92,-2331.44,134.213
140,0,-0.00659849,-0.0399844,0.334752,1723.93,-2331.43,134.379
141,0,-0.00632418,-0.0414546,0.335689,1723.95,-2331.47,134.268
142,0,-0.00560476,-0.041867,0.335557,1723.97,-2331.56,134.144
143,0,-0.00730379,-0.0401044,0.335797,1723.95,-2331.54,134.249
144,0,-0.00560712,-0.0423601,0.3359,1723.97,-2331.53,134.135
145,0,-0.00740915,-0.0392447,0.336273,1723.96,-2331.47,134.333
146,0,-0.00573388,-0.0416421,0.334981,1723.92,-2331.38,134.178
147,0,-0.00698779,-0.0401145,0.334813,1723.91,-2331.42,134.284
148,0,-0.00757389,-0.0402045,0.334749,1723.91,-2331.42,134.307
149,0,-0.0065977,-0.041469,0.33512,1723.94,-2331.43,134.192
150,0,-0.00739249,-0.0411041,0.335443,1723.92,-2331.43,134.23
151,0,-0.00840174,-0.0397682,0.333393,1723.8,-2331.26,134.348
152,0,-0.00703661,-0.0423166,0.336297,1723.97,-2331.51,134.116
153,0,-0.00556245,-0.0396871,0.332996,1723.89,-2331.21,134.426
154,0,-0.00476703,-0.0401221,0.333355,1723.88,-2331.18,134.401
155,0,-0.00496748,-0.0397718,0.33308,1723.87,-2331.22,134.39
156,0,-0.00493333,-0.0393513,0.333074,1723.87,-2331.21,134.421
157,0,-0.00378663,-0.0404471,0.33286,1723.87,-2331.19,134.374
158,0,-0.00410699,-0.039949,0.332234,1723.88,-2331.19,134.418
159,0,-0.00600233,-0.0375884,0.332441,1723.86,-2331.1,134.563
160,0,-0.00534398,-0.0389412,0.332413,1723.89,-2331.17,134.483
161,0,-0.00444333,-0.0402961,0.332154,1723.87,-2331.1,134.444
162,0,-0.00542896,-0.0400657,0.332236,1723.89,-2331.21,134.414
163,0,-0.00460847,-0.0405,0.332491,1723.9,-2331.14,134.414
164,0,-0.00281682,-0.0423635,0.332349,1723.87,-2331.16,134.28
165,0,-0.00432746,-0.039683,0.332733,1723.9,-2331.13,134.401
166,0,-0.00414832,-0.0403578,0.332248,1723.92,-2331.26,134.311
167,0,-0.00418405,-0.0408206,0.332758,1723.93,-2331.24,134.353
168,0,-0.00433533,-0.0405274,0.331935,1723.89,-2331.23,134.378
169,0,-0.00637894,-0.0382896,0.331727,1723.91,-2331.25,134.503
170,0,-0.00496157,-0.0399347,0.332113,1723.89,-2331.19,134.423
171,0,-0.00384015,-0.0413366,0.331906,1723.87,-2331.19,134.392
172,0,-0.0037665,-0.0410937,0.331774,1723.88,-2331.19,134.382
173,0,-0.00416569,-0.0403344,0.332306,1723.89,-2331.16,134.4
174,0,-0.00529256,-0.0395408,0.332135,1723.92,-2331.3,134.379
175,0,-0.00629123,-0.0386735,0.331872,1723.89,-2331.3,134.448
176,0,-0.00430769,-0.0405114,0.331797,1723.9,-2331.28,134.319
177,0,-0.00457383,-0.0404754,0.332265,1723.91,-2331.24,134.337
178,0,-0.00615578,-0.0392934,0.331896,1723.85,-2331.13,134.482
179,0,-0.00452235,-0.0402724,0.331994,1723.88,-2331.26,134.391
180,0,-0.00502267,-0.0391856,0.331837,1723.89,-2331.23,134.45
181,0,-0.00532928,-0.0393078,0.332161,1723.91,-2331.25,134.459
182,0,-0.00508893,-0.0404051,0.331409,1723.9,-2331.26,134.392
183,0,-0.00621101,-0.038719,0.332144,1723.91,-2331.25,134.494
184,0,-0.00535214,-0.0392005,0.332095,1723.87,-2331.19,134.503
185,0,-0.00418331,-0.0399862,0.332593,1723.89,-2331.17,134.389
186,0,-0.00548523,-0.0387604,0.333054,1723.96,-2331.31,134.423
187,0,-0.00442468,-0.0401407,0.332159,1723.88,-2331.24,134.42
188,0,-0.00440317,-0.0401327,0.332139,1723.89,-2331.23,134.396
189,0,-0.00483997,-0.0403868,0.332351,1723.92,-2331.22,134.382
190,0,-0.00642809,-0.0377756,0.332088,1723.94,-2331.26,134.496
191,0,-0.00427436,-0.040467,0.332431,1723.92,-2331.18,134.386
192,0,-0.00500299,-0.039882,0.331845,1723.91,-2331.23,134.406
193,0,-0.00468593,-0.0391504,0.331619,1723.89,-2331.2,134.424
194,0,-0.00447843,-0.0399014,0.331775,1723.87,-2331.16,134.44
195,0,-0.00444845,-0.0391523,0.331708,1723.89,-2331.19,134.444
196,0,-0.00499867,-0.0387315,0.332563,1723.94,-2331.22,134.404
197,0,-0.0051815,-0.0387043,0.332137,1723.91,-2331.17,134.452
198,0,-0.00629686,-0.0384417,0.332538,1723.9,-2331.09,134.585
199,0,-0.0047952,-0.0391022,0.331801,1723.91,-2331.17,134.423
200,0,-0.00506071,-0.0395803,0.332157,1723.9,-2331.12,134.439
201,0,-0.00529265,-0.0387148,0.332474,1723.93,-2331.23,134.447
202,0,-0.00510017,-0.039456,0.331495,1723.9,-2331.23,134.456
203,0,-0.00396877,-0.0400345,0.331735,1723.93,-2331.25,134.327
204,0,-0.00536538,-0.0396561,0.332093,1723.95,-2331.21,134.42
205,0,-0.00575408,-0.0398362,0.331989,1723.95,-2331.24,134.402
206,0,-0.00555006,-0.039939,0.332074,1723.93,-2331.13,134.461
207,0,-0.00666505,-0.0386947,0.332397,1723.94,-2331.19,134.505
208,0,-0.00615359,-0.038102,0.331989,1723.93,-2331.21,134.499
209,0,-0.0051645,-0.0388063,0.332509,1723.96,-2331.15,134.478
210,0,-0.00390737,-0.040657,0.332356,1723.92,-2331.14,134.408
211,0,-0.00545545,-0.0390423,0.3321,1723.95,-2331.28,134.434
212,0,-0.00556283,-0.0397258,0.331749,1723.95,-2331.19,134.395
213,0,-0.0067084,-0.0387906,0.332069,1723.99,-2331.26,134.426
214,0,-0.00686997,-0.0377816,0.332221,1723.98,-2331.23,134.477
215,0,-0.00631955,-0.0386509,0.331982,1723.96,-2331.26,134.468
216,0,-0.00486424,-0.0398107,0.332272,1723.97,-2331.28,134.373
217,0,-0.00527293,-0.0395716,0.332525,1723.99,-2331.25,134.403
218,0,-0.00625289,-0.0391617,0.332695,1724.02,-2331.32,134.44
219,0,-0.00522532,-0.0407211,0.332389,1723.97,-2331.28,134.352
220,0,-0.00573829,-0.0392235,0.332099,1723.97,-2331.31,134.389
221,0,-0.00722849,-0.0382458,0.332613,1723.98,-2331.33,134.474
222,0,-0.00694715,-0.0380391,0.332202,1723.95,-2331.27,134.494
223,0,-0.00565279,-0.0402164,0.332045,1723.97,-2331.32,134.335
224,0,-0.00565539,-0.0392377,0.332119,1723.97,-2331.3,134.4
225,0,-0.00454363,-0.0406871,0.332367,1723.98,-2331.31,134.344
226,0,-0.00534176,-0.0396902,0.33179,1723.95,-2331.22,134.43
227,0,-0.00633027,-0.0392345,0.332379,1724,-2331.31,134.407
228,0,-0.006588,-0.0384627,0.332045,1723.98,-2331.29,134.462
229,0,-0.00591691,-0.0402095,0.331989,1723.97,-2331.28,134.423
230,0,-0.00659306,-0.0390898,0.332793,1723.99,-2331.34,134.427
231,0,-0.00599036,-0.0392138,0.332128,1723.94,-2331.3,134.449
232,0,-0.00532045,-0.0400418,0.331703,1723.95,-2331.32,134.347
233,0,-0.00592484,-0.0388856,0.332163,1723.99,-2331.39,134.365
234,0,-0.00567969,-0.0392917,0.331171,1723.9,-2331.23,134.438
235,0,-0.00921747,-0.0412544,0.333857,1724.01,-2331.64,134.123
236,0,-0.00934421,-0.0383426,0.333106,1723.96,-2331.42,134.387
237,0,-0.00861987,-0.0408103,0.333752,1723.99,-2331.39,134.234
238,0,-0.00829295,-0.0401757,0.332919,1723.96,-2331.39,134.338
239,0,-0.00705327,-0.0405153,0.332636,1723.94,-2331.41,134.259
240,0,-0.00641951,-0.0411902,0.332228,1723.92,-2331.37,134.219
241,0,-0.0068836,-0.0411381,0.332457,1723.94,-2331.43,134.196
242,0,-0.00818913,-0.0392764,0.332126,1723.93,-2331.37,134.331
243,0,-0.00752752,-0.0401145,0.332506,1723.95,-2331.4,134.253
244,0,-0.00925905,-0.0370398,0.332561,1723.94,-2331.38,134.446
245,0,-0.00864295,-0.0386746,0.332248,1723.96,-2331.43,134.347
246,0,-0.00698581,-0.0401652,0.332786,1723.94,-2331.37,134.266
247,0,-0.00774039,-0.0398163,0.332394,1723.97,-2331.44,134.292
248,0,-0.00706475,-0.0404496,0.331574,1723.9,-2331.3,134.319
249,0,-0.00774181,-0.0396076,0.332301,1723.95,-2331.3,134.384
250,0,-0.00635352,-0.0411968,0.332349,1723.95,-2331.3,134.258
251,0,-0.00768726,-0.0395178,0.331784,1723.92,-2331.33,134.359
252,0,-0.00654586,-0.0400469,0.331991,1723.92,-2331.32,134.286
253,0,-0.00673103,-0.0404875,0.332163,1723.93,-2331.35,134.287
254,0,-0.00675092,-0.0400626,0.332316,1723.95,-2331.36,134.283
255,0,-0.00589336,-0.0411687,0.33261,1723.99,-2331.31,134.228
256,0,-0.00773046,-0.039455,0.332624,1724,-2331.34,134.32
257,0,-0.00661381,-0.0402185,0.332614,1724.01,-2331.33,134.274
258,0,-0.00709768,-0.0396286,0.332904,1724.01,-2331.28,134.364
259,0,-0.00648125,-0.0395247,0.332319,1724.01,-2331.32,134.314
260,0,-0.00819737,-0.0384403,0.332083,1723.98,-2331.31,134.441
261,0,-0.00642343,-0.0400944,0.332652,1723.98,-2331.33,134.286
262,0,-0.00714444,-0.039451,0.332413,1723.99,-2331.36,134.31
263,0,-0.0071156,-0.0388959,0.332384,1723.99,-2331.34,134.315
264,0,-0.00639773,-0.0399363,0.332498,1723.98,-2331.28,134.264
265,0,-0.00746051,-0.0391068,0.332539,1724,-2331.31,134.381
266,0,-0.00565881,-0.0413199,0.332103,1723.97,-2331.27,134.246
267,0,-0.0073027,-0.039054,0.333081,1724.05,-2331.27,134.406
268,0,-0.00794835,-0.0383438,0.332785,1724.02,-2331.29,134.475
269,0,-0.00715249,-0.0392768,0.332951,1724.01,-2331.18,134.452
270,0,-0.00536037,-0.0418718,0.332568,1724.03,-2331.33,134.178
271,0,-0.00637954,-0.0398781,0.333004,1724.05,-2331.31,134.269
272,0,-0.00632872,-0.0395875,0.332355,1724.02,-2331.39,134.243
273,0,-0.00751821,-0.0385524,0.332743,1724,-2331.23,134.394
274,0,-0.00930292,-0.0364553,0.332263,1724.02,-2331.33,134.502
275,0,-0.00616297,-0.0401406,0.333415,1724.04,-2331.26,134.335
276,0,-0.00756932,-0.0381028,0.33297,1724.05,-2331.38,134.412
277,0,-0.00735453,-0.0378654,0.333289,1724.08,-2331.3,134.426
278,0,-0.00687179,-0.0389469,0.332943,1724.05,-2331.29,134.37
279,0,-0.00598212,-0.039396,0.332791,1724.06,-2331.29,134.348
280,0,-0.00709664,-0.0387066,0.33249,1724.03,-2331.27,134.384
281,0,-0.00453674,-0.0424706,0.332856,1724.04,-2331.3,134.146
282,0,-0.00559294,-0.0401251,0.333121,1724.02,-2331.33,134.258
283,0,-0.00499842,-0.0413835,0.332974,1724.02,-2331.31,134.212
284,0,-0.00573997,-0.0405437,0.332776,1724.03,-2331.31,134.257
285,0,-0.00532251,-0.0415172,0.333184,1724.06,-2331.35,134.183
286,0,-0.00683879,-0.0387552,0.332871,1724.05,-2331.28,134.422
287,0,-0.00656734,-0.0395555,0.332527,1724.01,-2331.23,134.423
288,0,-0.00684025,-0.0386449,0.332914,1724.04,-2331.2,134.448
289,0,-0.00745456,-0.038127,0.332291,1724.03,-2331.32,134.427
290,0,-0.00547319,-0.041001,0.332424,1724.01,-2331.34,134.256
291,0,-0.00524516,-0.0414478,0.333252,1724,-2331.31,134.227
292,0,-0.00530341,-0.0407911,0.332895,1724.01,-2331.25,134.251
293,0,-0.00513648,-0.0411138,0.333607,1724.02,-2331.24,134.248
294,0,-0.0076659,-0.0379301,0.332415,1724,-2331.26,134.47
295,0,-0.00769284,-0.0382333,0.332929,1724.03,-2331.31,134.457
296,0,-0.00721782,-0.0382979,0.332858,1724.02,-2331.32,134.413
297,0,-0.00635189,-0.0398587,0.332709,1724.02,-2331.35,134.303
298,0,-0.00655114,-0.0396092,0.33375,1724.02,-2331.35,134.328
299,0,-0.00681283,-0.0389982,0.332868,1723.98,-2331.26,134.418
300,0,-0.00520425,-0.0415738,0.332741,1723.98,-2331.26,134.275
301,0,-0.00565684,-0.040663,0.333081,1724.01,-2331.27,134.306
302,0,-0.006327,-0.0392658,0.333434,1724.04,-2331.28,134.385
303,0,-0.00661037,-0.039209,0.333052,1724.02,-2331.25,134.374
304,0,-0.00742318,-0.038635,0.332805,1724,-2331.38,134.364
305,0,-0.00447837,-0.0423058,0.332453,1723.95,-2331.3,134.189
306,0,-0.00632653,-0.0401621,0.333106,1723.97,-2331.3,134.333
307,0,-0.00688721,-0.0395612,0.332765,1724,-2331.23,134.357
308,0,-0.0055315,-0.0410157,0.332546,1723.99,-2331.28,134.222
309,0,-0.00632051,-0.0410183,0.332256,1723.97,-2331.31,134.321
310,0,-0.00821623,-0.038206,0.332583,1723.96,-2331.29,134.497
311,0,-0.00796685,-0.0385035,0.333446,1723.99,-2331.25,134.495
312,0,-0.00628717,-0.0400536,0.33319,1723.96,-2331.29,134.337
313,0,-0.00564494,-0.0404936,0.332801,1723.97,-2331.34,134.278
314,0,-0.0070781,-0.0392491,0.332447,1723.95,-2331.37,134.378
315,0,-0.00518716,-0.0420221,0.333072,1723.98,-2331.25,134.253
316,0,-0.00532573,-0.0413634,0.332793,1723.95,-2331.26,134.287
317,0,-0.00835629,-0.0379562,0.332893,1723.99,-2331.26,134.504
318,0,-0.00804977,-0.0385591,0.33292,1723.97,-2331.29,134.442
319,0,-0.00643518,-0.040678,0.333457,1723.94,-2331.22,134.357
320,0,-0.00497981,-0.0419475,0.333098,1723.93,-2331.29,134.227
321,0,-0.00604957,-0.0398764,0.332595,1723.93,-2331.31,134.331
322,0,-0.00642342,-0.0407421,0.333026,1723.92,-2331.24,134.346
323,0,-0.00778132,-0.0391878,0.332296,1723.94,-2331.29,134.459
324,0,-0.00660829,-0.0399975,0.332721,1723.96,-2331.33,134.345
325,0,-0.00809131,-0.0394012,0.332635,1723.96,-2331.3,134.435
326,0,-0.00605526,-0.0413327,0.333004,1723.95,-2331.29,134.294
327,0,-0.00792816,-0.0391739,0.332947,1723.9,-2331.26,134.419
328,0,-0.00627634,-0.0406636,0.33302,1723.89,-2331.36,134.252
329,0,-0.00616443,-0.0409338,0.333051,1723.9,-2331.28,134.265
330,0,-0.00684387,-0.0403514,0.33332,1723.91,-2331.28,134.306
331,0,-0.0057137,-0.0414429,0.333302,1723.97,-2331.38,134.182
332,0,-0.00628493,-0.0410369,0.333041,1723.93,-2331.28,134.308
333,0,-0.00799666,-0.0390369,0.332649,1723.94,-2331.36,134.446
334,0,-0.0077439,-0.0390648,0.332119,1723.9,-2331.29,134.385
335,0,-0.00585631,-0.0426242,0.332743,1723.91,-2331.3,134.169
336,0,-0.00552675,-0.0420975,0.332196,1723.83,-2331.22,134.24
337,0,-0.00770879,-0.0403449,0.333095,1723.87,-2331.31,134.334
338,0,-0.00707057,-0.0403454,0.332509,1723.84,-2331.26,134.337
339,0,-0.00766705,-0.0403576,0.3331,1723.88,-2331.3,134.294
340,0,-0.00786353,-0.039235,0.332456,1723.86,-2331.2,134.416
341,0,-0.00897908,-0.0389799,0.332909,1723.88,-2331.26,134.446
342,0,-0.00667864,-0.0422016,0.331797,1723.8,-2331.16,134.254
343,0,-0.00785372,-0.0403071,0.33268,1723.87,-2331.3,134.346
344,0,-0.00408442,-0.0412106,0.330915,1723.84,-2331.07,134.435
345,0,-0.00518084,-0.0391371,0.332017,1723.9,-2331.2,134.472
346,0,-0.00560375,-0.0388964,0.332119,1723.86,-2331.15,134.513
347,0,-0.00617247,-0.0387779,0.332351,1723.87,-2331.17,134.513
348,0,-0.00558617,-0.0390806,0.332271,1723.86,-2331.17,134.472
349,0,-0.00542912,-0.0392618,0.331981,1723.84,-2331.18,134.485
350,0,-0.00540976,-0.0385272,0.33188,1723.84,-2331.18,134.516
351,0,-0.00359065,-0.0403083,0.331916,1723.84,-2331.18,134.407
352,0,-0.00400553,-0.0403685,0.332549,1723.85,-2331.15,134.49
353,0,-0.00509718,-0.039317,0.332587,1723.85,-2331.19,134.533
354,0,-0.00506923,-0.0388043,0.332649,1723.83,-2331.16,134.557
355,0,-0.00499713,-0.0390771,0.332539,1723.82,-2331.15,134.556
356,0,-0.00603549,-0.0385571,0.332779,1723.82,-2331.26,134.555
357,0,-0.00436189,-0.0396926,0.332877,1723.79,-2331.17,134.492
358,0,-0.00411632,-0.0394391,0.333069,1723.8,-2331.14,134.479
359,0,-0.00413166,-0.0396066,0.333675,1723.8,-2331.2,134.488
360,0,-0.00260704,-0.0398876,0.332668,1723.72,-2331.09,134.515
361,0,-0.00423983,-0.0402605,0.333815,1723.79,-2331.23,134.532
362,0,-0.00368933,-0.0401528,0.333164,1723.75,-2331.12,134.561
363,0,-0.00531569,-0.0389389,0.333489,1723.77,-2331.16,134.636
364,0,-0.00307855,-0.0401345,0.333968,1723.78,-2331.11,134.581
365,0,-0.00419692,-0.0397685,0.333777,1723.75,-2331.13,134.618
